version,votes_for,votes_against,votes_net,votes_total,votes_ratio,release_date
Presto_2.2,204,501,-297,705,0.28936170212765955,2009-11-23
,235,547,-312,782,0.30051150895140666,2000-07-06
WebKit_412,286,602,-316,888,0.32207207207207206,2005-04-29
Presto_1,190,515,-325,705,0.2695035460992908,2005-04-19
Presto_1,190,515,-325,705,0.2695035460992908,2005-09-20
WebKit_312,279,609,-330,888,0.3141891891891892,2005-04-15
WebKit_125,277,611,-334,888,0.3119369369369369,2004-02-02
WebKit_85,275,613,-338,888,0.3096846846846847,2003-06-23
WebKit_100,275,613,-338,888,0.3096846846846847,2003-10-24
Presto_1,177,528,-351,705,0.251063829787234,2003-01-28
Presto_1,177,528,-351,705,0.251063829787234,2003-04-11
Presto_1,177,528,-351,705,0.251063829787234,2003-09-23
Presto_1,177,528,-351,705,0.251063829787234,2004-05-12
,175,530,-355,705,0.24822695035460993,2000-06-28
,175,530,-355,705,0.24822695035460993,2000-12-06
,175,530,-355,705,0.24822695035460993,2001-04-10
,175,530,-355,705,0.24822695035460993,2001-12-18
,174,531,-357,705,0.24680851063829787,1998-11-18
,174,531,-357,705,0.24680851063829787,1999-05-06
,171,534,-363,705,0.2425531914893617,1997-12-01
,166,539,-373,705,0.23546099290780143,1996-07-14
,185,597,-412,782,0.23657289002557544,1999-03-18
,176,606,-430,782,0.22506393861892582,1997-09-30
,166,616,-450,782,0.21227621483375958,1996-08-13
,162,620,-458,782,0.2071611253196931,1995-08-16
,162,620,-458,782,0.2071611253196931,1995-11-22
